field_slug                    , field_name                      , occupation_code, occupation_title                                                                                    , score, keywords                                                                                                                                                                                                                                                               , sample_programs
computing-it                  , Computing & IT                  , 33-3021.06     , Intelligence Analysts                                                                               , 4.000, it computer applied computing mathematics statistics security forensics software electronic data communication networks systems electrical                                                                                                                             , BACHELOR OF SCIENCE (COMPUTER SCIENCE | BACHELOR OF SCIENCE ( APPLIED STATISTICS WITH COMPUTING) | BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE) | BACHELOR OF SCIENCE (COMPUTER SECURITY AND FORENSICS) | BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING | BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE) | BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY) | BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING) | BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTING) | BACHELOR OF TECHNOLOGY (COMPUTER TECHNOLOGY)
computing-it                  , Computing & IT                  , 43-5031.00     , Public Safety Telecommunicators                                                                     , 4.000, it computer applied computing mathematics statistics security forensics software electronic data communication networks systems electrical                                                                                                                             , BACHELOR OF SCIENCE (COMPUTER SCIENCE | BACHELOR OF SCIENCE ( APPLIED STATISTICS WITH COMPUTING) | BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE) | BACHELOR OF SCIENCE (COMPUTER SECURITY AND FORENSICS) | BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING | BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE) | BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY) | BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING) | BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTING) | BACHELOR OF TECHNOLOGY (COMPUTER TECHNOLOGY)
computing-it                  , Computing & IT                  , 49-2096.00     , "Electronic Equipment Installers and Repairers, Motor Vehicles"                                     , 4.000, it computer applied computing mathematics statistics security forensics software electronic data communication networks systems electrical                                                                                                                             , BACHELOR OF SCIENCE (COMPUTER SCIENCE | BACHELOR OF SCIENCE ( APPLIED STATISTICS WITH COMPUTING) | BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE) | BACHELOR OF SCIENCE (COMPUTER SECURITY AND FORENSICS) | BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING | BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE) | BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY) | BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING) | BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTING) | BACHELOR OF TECHNOLOGY (COMPUTER TECHNOLOGY)
earth-sciences                , Earth Sciences                  , 25-1051.00     , "Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"                            , 2.000, sciences earth geology meteorology                                                                                                                                                                                                                                     , BACHELOR OF SCIENCE (GEOLOGY) | BACHELOR OF SCIENCE (METEOROLOGY)
economics                     , Economics                       , 11-9121.00     , Natural Sciences Managers                                                                           , 3.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 25-9021.00     , Farm and Home Management Educators                                                                  , 3.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 11-9013.00     , "Farmers, Ranchers, and Other Agricultural Managers"                                                , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 15-2041.00     , Statisticians                                                                                       , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 17-2031.00     , Bioengineers and Biomedical Engineers                                                               , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 19-1031.00     , Conservation Scientists                                                                             , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 19-3032.00     , Industrial-Organizational Psychologists                                                             , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 19-4013.00     , Food Science Technicians                                                                            , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 25-1011.00     , "Business Teachers, Postsecondary"                                                                  , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
economics                     , Economics                       , 45-2041.00     , "Graders and Sorters, Agricultural Products"                                                        , 2.000, economics statistics agricultural finance resource mathematics financial agribusiness food industry rural development                                                                                                                                                  , "BACHELOR OF ECONOMICS | BACHELOR OF ECONOMICS & STATISTICS | BACHELOR OF ECONOMICS & FINANCE | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS AND RESOURCE MANAGEMENT) | BACHELOR OF SCIENCE (ECONOMICS & STATISTICS) | BACHELOR OF SCIENCE ( AGRICULTURAL ECONOMICS, WITH IT) | BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT | BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS | BACHELOR OF ECONOMICS AND MATHEMATICS | BACHELOR OF SCIENCE IN AGRIBUSINESS ECONOMICS AND FOOD INDUSTRY MANAGEMENT"
education                     , Education                       , 25-2059.01     , Adapted Physical Education Specialists                                                              , 5.000, education early childhood development special needs primary home physical music french secondary option christian ict library sports guidance counseling community                                                                                                     , "BACHELOR OF EDUCATION (SCIENCE, WITH IT) | BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT) | BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION, WITH IT) | BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION) | BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY) | BACHELOR OF EDUCATION (PHYSICAL EDUCATION) | BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION) | BACHELOR OF SCIENCE WITH EDUCATION | BACHELOR OF EDUCATION (FRENCH, WITH IT) | BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION)"
education                     , Education                       , 25-9043.00     , "Teaching Assistants, Special Education"                                                            , 5.000, education early childhood development special needs primary home physical music french secondary option christian ict library sports guidance counseling community                                                                                                     , "BACHELOR OF EDUCATION (SCIENCE, WITH IT) | BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT) | BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION, WITH IT) | BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION) | BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY) | BACHELOR OF EDUCATION (PHYSICAL EDUCATION) | BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION) | BACHELOR OF SCIENCE WITH EDUCATION | BACHELOR OF EDUCATION (FRENCH, WITH IT) | BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION)"
